id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,year,month,day,hour
1397,Kristiansand,2026-01-14 23:53:00,-2.6,100,Light freezing rain,9.4,1008.0,2026,1,14,23
1398,Kristiansand,2026-01-15 00:10:00,-2.7,100,Light freezing rain,7.9,1008.0,2026,1,15,0
1399,Kristiansand,2026-01-15 00:25:00,-3.0,100,Light freezing rain,7.9,1008.0,2026,1,15,0
1400,Kristiansand,2026-01-15 00:41:00,-1.8,93,Light freezing rain,7.9,1008.0,2026,1,15,0
1401,Kristiansand,2026-01-15 00:52:00,-1.7,93,Light freezing rain,7.9,1008.0,2026,1,15,0
1402,Kristiansand,2026-01-15 01:10:00,-1.9,93,Light freezing rain,7.9,1008.0,2026,1,15,1
1403,Kristiansand,2026-01-15 01:26:00,-1.9,100,Partly cloudy,9.7,1008.0,2026,1,15,1
1404,Kristiansand,2026-01-15 01:41:00,-1.8,100,Partly cloudy,9.7,1008.0,2026,1,15,1
1405,Kristiansand,2026-01-15 01:53:00,-1.9,100,Partly cloudy,9.7,1008.0,2026,1,15,1
1406,Kristiansand,2026-01-15 02:10:00,-1.9,100,Partly cloudy,9.4,1008.0,2026,1,15,2
1407,Kristiansand,2026-01-15 02:25:00,-1.0,93,Light freezing rain,9.4,1008.0,2026,1,15,2
1408,Kristiansand,2026-01-15 02:41:00,-0.8,93,Mist,9.4,1007.0,2026,1,15,2
1409,Kristiansand,2026-01-15 02:53:00,-1.0,93,Mist,9.4,1007.0,2026,1,15,2
1410,Kristiansand,2026-01-15 03:10:00,-1.0,93,Mist,5.0,1007.0,2026,1,15,3
1411,Kristiansand,2026-01-15 03:25:00,-0.7,93,Partly cloudy,5.0,1007.0,2026,1,15,3
1412,Kristiansand,2026-01-15 03:41:00,-0.7,93,Partly cloudy,5.0,1007.0,2026,1,15,3
1413,Kristiansand,2026-01-15 03:53:00,-0.9,93,Partly cloudy,5.0,1007.0,2026,1,15,3
1414,Kristiansand,2026-01-15 04:10:00,-0.9,93,Partly cloudy,5.8,1007.0,2026,1,15,4
1415,Kristiansand,2026-01-15 04:25:00,-0.7,93,Overcast,5.8,1007.0,2026,1,15,4
1416,Kristiansand,2026-01-15 04:41:00,-1.0,93,Overcast,5.8,1007.0,2026,1,15,4
1417,Kristiansand,2026-01-15 04:53:00,-1.0,93,Overcast,5.8,1007.0,2026,1,15,4
1418,Kristiansand,2026-01-15 05:10:00,-0.7,93,Overcast,6.1,1007.0,2026,1,15,5
1419,Kristiansand,2026-01-15 05:25:00,-0.8,93,Partly cloudy,6.1,1007.0,2026,1,15,5
1420,Kristiansand,2026-01-15 05:41:00,-0.8,93,Light freezing rain,6.1,1007.0,2026,1,15,5
1421,Kristiansand,2026-01-15 05:52:00,-0.8,93,Partly cloudy,6.1,1007.0,2026,1,15,5
1422,Kristiansand,2026-01-15 06:10:00,-0.8,93,Partly cloudy,7.6,1007.0,2026,1,15,6
1423,Kristiansand,2026-01-15 06:25:00,-0.9,93,Partly cloudy,7.6,1007.0,2026,1,15,6
1424,Kristiansand,2026-01-15 06:41:00,-0.9,93,Light freezing rain,7.6,1007.0,2026,1,15,6
1425,Kristiansand,2026-01-15 06:52:00,-0.8,93,Light freezing rain,7.6,1007.0,2026,1,15,6
1426,Kristiansand,2026-01-15 07:10:00,-0.8,93,Light freezing rain,9.0,1007.0,2026,1,15,7
1427,Kristiansand,2026-01-15 07:25:00,-0.6,93,Partly cloudy,9.0,1006.0,2026,1,15,7
1428,Kristiansand,2026-01-15 07:41:00,-1.0,100,Partly cloudy,9.0,1006.0,2026,1,15,7
1429,Kristiansand,2026-01-15 07:52:00,-0.8,100,Partly cloudy,9.0,1006.0,2026,1,15,7
1430,Kristiansand,2026-01-15 08:10:00,-0.9,100,Partly cloudy,11.9,1006.0,2026,1,15,8
1431,Kristiansand,2026-01-15 08:26:00,-0.9,93,Partly cloudy,11.9,1006.0,2026,1,15,8
1432,Kristiansand,2026-01-15 08:41:00,-0.8,93,Partly cloudy,11.9,1006.0,2026,1,15,8
1433,Kristiansand,2026-01-15 08:53:00,-0.8,93,Partly cloudy,11.9,1006.0,2026,1,15,8
1434,Kristiansand,2026-01-15 09:10:00,-0.9,93,Partly cloudy,14.0,1006.0,2026,1,15,9
1435,Kristiansand,2026-01-15 09:26:00,-1.7,100,Partly cloudy,14.0,1006.0,2026,1,15,9
1436,Kristiansand,2026-01-15 09:40:00,-1.7,100,Partly cloudy,14.0,1006.0,2026,1,15,9
1437,Kristiansand,2026-01-15 09:53:00,-1.7,100,Partly cloudy,14.0,1006.0,2026,1,15,9
1438,Kristiansand,2026-01-15 10:10:00,-1.9,100,Partly cloudy,16.6,1006.0,2026,1,15,10
1439,Kristiansand,2026-01-15 10:26:00,-0.9,100,Partly cloudy,16.6,1006.0,2026,1,15,10
1440,Kristiansand,2026-01-15 10:41:00,3.3,93,Partly cloudy,16.6,1006.0,2026,1,15,10
1441,Kristiansand,2026-01-15 10:53:00,3.3,93,Partly cloudy,16.6,1006.0,2026,1,15,10
1442,Kristiansand,2026-01-15 11:09:00,3.1,93,Partly cloudy,16.6,1006.0,2026,1,15,11
1443,Kristiansand,2026-01-15 11:21:00,3.4,87,Light rain,16.6,1006.0,2026,1,15,11
1444,Kristiansand,2026-01-15 11:25:00,3.4,87,Light rain,16.6,1006.0,2026,1,15,11
1445,Kristiansand,2026-01-15 11:41:00,2.3,93,Light rain,16.6,1005.0,2026,1,15,11
1446,Kristiansand,2026-01-15 11:53:00,2.0,93,Light rain,16.6,1005.0,2026,1,15,11
1447,Kristiansand,2026-01-15 12:10:00,2.4,93,Light rain,18.4,1005.0,2026,1,15,12
1448,Kristiansand,2026-01-15 12:26:00,2.4,93,Light rain,18.4,1005.0,2026,1,15,12
1449,Kristiansand,2026-01-15 12:41:00,1.3,93,Light sleet,18.4,1005.0,2026,1,15,12
1450,Kristiansand,2026-01-15 12:53:00,1.0,93,Light sleet,18.4,1005.0,2026,1,15,12
1451,Kristiansand,2026-01-15 13:10:00,1.1,93,Light sleet,16.2,1005.0,2026,1,15,13
1452,Kristiansand,2026-01-15 13:25:00,1.3,93,Light snow,16.2,1005.0,2026,1,15,13
1453,Kristiansand,2026-01-15 13:41:00,1.3,93,Light snow,16.2,1005.0,2026,1,15,13
1454,Kristiansand,2026-01-15 13:53:00,1.4,93,Light snow,16.2,1005.0,2026,1,15,13
1455,Kristiansand,2026-01-15 13:53:00,1.4,93,Light snow,16.2,1005.0,2026,1,15,13
1456,Kristiansand,2026-01-15 14:09:00,1.4,93,Light snow,11.9,1005.0,2026,1,15,14
1457,Kristiansand,2026-01-15 14:26:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,2026,1,15,14
1458,Kristiansand,2026-01-15 14:40:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,2026,1,15,14
1459,Kristiansand,2026-01-15 14:52:00,1.0,93,Moderate or heavy sleet,11.9,1004.0,2026,1,15,14
1460,Kristiansand,2026-01-15 15:10:00,2.5,98,Light drizzle,5.4,1005.0,2026,1,15,15
1461,Kristiansand,2026-01-15 15:25:00,1.1,93,Moderate or heavy sleet,5.4,1003.0,2026,1,15,15
1462,Kristiansand,2026-01-15 15:41:00,1.4,100,Light sleet showers,5.4,1004.0,2026,1,15,15
1463,Kristiansand,2026-01-15 15:52:00,1.3,100,Light sleet showers,5.4,1004.0,2026,1,15,15
1464,Kristiansand,2026-01-15 15:52:00,1.3,100,Light sleet showers,5.4,1004.0,2026,1,15,15
1465,Kristiansand,2026-01-15 16:10:00,1.4,100,Light sleet showers,3.6,1004.0,2026,1,15,16
1466,Kristiansand,2026-01-15 16:25:00,1.1,100,Light sleet,3.6,1004.0,2026,1,15,16
1467,Kristiansand,2026-01-15 16:40:00,1.3,100,Light rain,3.6,1004.0,2026,1,15,16
1468,Kristiansand,2026-01-15 16:53:00,1.1,100,Light rain,3.6,1004.0,2026,1,15,16
1469,Kristiansand,2026-01-15 17:10:00,1.2,100,Light rain,3.6,1004.0,2026,1,15,17
1470,Kristiansand,2026-01-15 17:26:00,1.4,100,Partly cloudy,3.6,1004.0,2026,1,15,17
1471,Kristiansand,2026-01-15 17:40:00,1.2,100,Partly cloudy,3.6,1005.0,2026,1,15,17
1472,Kristiansand,2026-01-15 17:53:00,1.2,100,Partly cloudy,3.6,1005.0,2026,1,15,17
1473,Kristiansand,2026-01-15 18:09:00,1.3,100,Partly cloudy,3.6,1005.0,2026,1,15,18
1474,Kristiansand,2026-01-15 18:25:00,1.0,100,Light rain,3.6,1005.0,2026,1,15,18
1475,Kristiansand,2026-01-15 18:41:00,1.0,100,Light rain,3.6,1005.0,2026,1,15,18
1476,Kristiansand,2026-01-15 18:53:00,1.1,100,Light rain,3.6,1005.0,2026,1,15,18
1477,Kristiansand,2026-01-15 19:10:00,1.1,100,Light rain,3.6,1005.0,2026,1,15,19
1478,Kristiansand,2026-01-15 19:25:00,1.3,93,Partly cloudy,3.6,1006.0,2026,1,15,19
1479,Kristiansand,2026-01-16 04:25:00,2.1,93,Heavy rain,19.4,1005.0,2026,1,16,4
1480,Kristiansand,2026-01-16 04:53:00,2.4,100,Heavy rain,19.4,1005.0,2026,1,16,4
1481,Kristiansand,2026-01-16 04:53:00,2.4,100,Heavy rain,19.4,1005.0,2026,1,16,4
1482,Kristiansand,2026-01-16 05:20:00,2.1,100,Heavy rain,21.2,1005.0,2026,1,16,5
1483,Kristiansand,2026-01-16 05:53:00,2.4,100,Heavy rain,21.2,1004.0,2026,1,16,5
1484,Kristiansand,2026-01-16 06:53:00,4.1,93,Light rain,25.6,1004.0,2026,1,16,6
1485,Kristiansand,2026-01-16 15:31:00,6.4,93,Light drizzle,32.4,1004.0,2026,1,16,15
1486,Kristiansand,2026-01-16 15:41:00,6.3,93,Light rain,32.4,1005.0,2026,1,16,15
1487,Kristiansand,2026-01-16 15:53:00,6.2,93,Light rain,32.4,1005.0,2026,1,16,15
1488,Kristiansand,2026-01-16 16:52:00,6.0,87,Light rain,25.9,1006.0,2026,1,16,16
1489,Kristiansand,2026-01-16 17:53:00,6.2,87,Partly cloudy,21.6,1007.0,2026,1,16,17
1490,Kristiansand,2026-01-16 18:39:00,5.3,93,Partly cloudy,19.1,1009.0,2026,1,16,18
1491,Kristiansand,2026-01-16 18:52:00,5.1,93,Partly cloudy,19.1,1009.0,2026,1,16,18
1492,Kristiansand,2026-01-17 06:51:00,1.3,93,Partly cloudy,9.0,1022.0,2026,1,17,6
1493,Kristiansand,2026-01-17 06:51:00,1.3,93,Partly cloudy,9.0,1022.0,2026,1,17,6
1494,Kristiansand,2026-01-17 06:56:00,1.3,93,Partly cloudy,9.0,1022.0,2026,1,17,6
1495,Kristiansand,2026-01-17 07:48:00,1.4,100,Partly cloudy,10.1,1023.0,2026,1,17,7
1496,Kristiansand,2026-01-17 07:52:00,1.4,100,Partly cloudy,10.1,1023.0,2026,1,17,7
1497,Kristiansand,2026-01-17 07:56:00,1.4,100,Partly cloudy,10.1,1023.0,2026,1,17,7
1498,Kristiansand,2026-01-17 08:40:00,1.2,93,Partly cloudy,12.6,1024.0,2026,1,17,8
1499,Kristiansand,2026-01-17 08:43:00,1.2,93,Partly cloudy,12.6,1024.0,2026,1,17,8
1500,Kristiansand,2026-01-17 08:52:00,1.2,93,Partly cloudy,12.6,1024.0,2026,1,17,8
1501,Kristiansand,2026-01-17 08:56:00,1.2,93,Partly cloudy,12.6,1024.0,2026,1,17,8
1502,Kristiansand,2026-01-17 09:53:00,1.1,93,Partly cloudy,15.1,1025.0,2026,1,17,9
1503,Kristiansand,2026-01-17 09:56:00,1.1,93,Partly cloudy,15.1,1025.0,2026,1,17,9
1504,Kristiansand,2026-01-17 10:12:00,1.4,93,Partly cloudy,18.0,1025.0,2026,1,17,10
1505,Kristiansand,2026-01-17 10:53:00,1.0,93,Partly cloudy,18.0,1025.0,2026,1,17,10
1506,Kristiansand,2026-01-17 10:56:00,1.0,93,Partly cloudy,18.0,1025.0,2026,1,17,10
1507,Kristiansand,2026-01-17 18:10:00,2.4,93,Light rain,22.3,1027.0,2026,1,17,18
1508,Kristiansand,2026-01-17 18:21:00,3.3,93,Light rain,22.3,1027.0,2026,1,17,18
1509,Kristiansand,2026-01-17 18:21:00,3.3,93,Light rain,22.3,1027.0,2026,1,17,18
1510,Kristiansand,2026-01-17 18:53:00,2.3,100,Light rain,22.3,1028.0,2026,1,17,18
1511,Kristiansand,2026-01-17 18:56:00,2.3,100,Light rain,22.3,1028.0,2026,1,17,18
1512,Kristiansand,2026-01-17 19:53:00,3.1,93,Overcast,22.7,1028.0,2026,1,17,19
1513,Kristiansand,2026-01-17 19:57:00,3.1,93,Overcast,22.7,1028.0,2026,1,17,19
1514,Kristiansand,2026-01-17 20:53:00,3.2,93,Light rain,22.7,1028.0,2026,1,17,20
1515,Kristiansand,2026-01-17 20:56:00,3.2,93,Light rain,22.7,1028.0,2026,1,17,20
1516,Kristiansand,2026-01-18 08:30:00,3.3,93,Light drizzle,22.7,1029.0,2026,1,18,8
1517,Kristiansand,2026-01-18 08:53:00,2.1,100,Light drizzle,22.7,1030.0,2026,1,18,8
1518,Kristiansand,2026-01-18 08:56:00,2.1,100,Light drizzle,22.7,1030.0,2026,1,18,8
1519,Kristiansand,2026-01-18 09:32:00,3.2,93,Light drizzle,22.3,1030.0,2026,1,18,9
1520,Kristiansand,2026-01-18 09:53:00,3.2,93,Light drizzle,22.3,1030.0,2026,1,18,9
1521,Kristiansand,2026-01-18 09:56:00,3.2,93,Light drizzle,22.3,1030.0,2026,1,18,9
1522,Kristiansand,2026-01-18 10:32:00,2.0,93,Light rain,22.7,1030.0,2026,1,18,10
1523,Kristiansand,2026-01-18 10:53:00,3.1,93,Light rain,22.7,1029.0,2026,1,18,10
1524,Kristiansand,2026-01-18 10:56:00,3.1,93,Light rain,22.7,1029.0,2026,1,18,10
1525,Kristiansand,2026-01-18 11:32:00,3.3,93,Light rain,22.7,1029.0,2026,1,18,11
1526,Kristiansand,2026-01-18 11:53:00,3.2,93,Light rain,22.7,1030.0,2026,1,18,11
1527,Kristiansand,2026-01-18 11:56:00,3.2,93,Light rain,22.7,1030.0,2026,1,18,11
1528,Kristiansand,2026-01-18 12:32:00,3.1,93,Light rain,22.7,1029.0,2026,1,18,12
1529,Kristiansand,2026-01-18 12:53:00,3.1,93,Partly cloudy,22.7,1029.0,2026,1,18,12
1530,Kristiansand,2026-01-18 12:56:00,3.1,93,Partly cloudy,22.7,1029.0,2026,1,18,12
1531,Kristiansand,2026-01-18 13:32:00,3.0,93,Light rain,22.7,1029.0,2026,1,18,13
1532,Kristiansand,2026-01-18 14:53:00,3.2,93,Light drizzle,24.5,1028.0,2026,1,18,14
1533,Kristiansand,2026-01-18 14:56:00,3.2,93,Light drizzle,24.5,1028.0,2026,1,18,14
1534,Kristiansand,2026-01-18 14:56:00,3.2,93,Light drizzle,24.5,1028.0,2026,1,18,14
1535,Kristiansand,2026-01-18 15:26:00,3.1,93,Light drizzle,24.8,1028.0,2026,1,18,15
1536,Kristiansand,2026-01-18 15:32:00,3.1,93,Light drizzle,24.8,1028.0,2026,1,18,15
1537,Kristiansand,2026-01-18 15:53:00,3.3,93,Light drizzle,24.8,1027.0,2026,1,18,15
1538,Kristiansand,2026-01-18 15:56:00,3.3,93,Light drizzle,24.8,1027.0,2026,1,18,15
1539,Kristiansand,2026-01-18 16:09:00,3.2,93,Light drizzle,25.6,1027.0,2026,1,18,16
1540,Kristiansand,2026-01-18 16:32:00,3.0,93,Light drizzle,25.6,1027.0,2026,1,18,16
1541,Kristiansand,2026-01-18 16:53:00,2.1,100,Light drizzle,25.6,1027.0,2026,1,18,16
1542,Kristiansand,2026-01-18 16:55:00,2.1,100,Light drizzle,25.6,1027.0,2026,1,18,16
1543,Kristiansand,2026-01-18 17:33:00,3.1,93,Light rain,25.6,1027.0,2026,1,18,17
1544,Kristiansand,2026-01-18 17:53:00,3.3,93,Light drizzle,25.6,1027.0,2026,1,18,17
1545,Kristiansand,2026-01-18 17:56:00,3.3,93,Light drizzle,25.6,1027.0,2026,1,18,17
1546,Kristiansand,2026-01-18 18:12:00,3.4,93,Light drizzle,25.9,1027.0,2026,1,18,18
1547,Kristiansand,2026-01-18 18:32:00,3.3,93,Light drizzle,25.9,1027.0,2026,1,18,18
1548,Kristiansand,2026-01-18 18:53:00,3.2,93,Light rain,25.9,1026.0,2026,1,18,18
1549,Kristiansand,2026-01-18 18:56:00,3.2,93,Light rain,25.9,1026.0,2026,1,18,18
1550,Kristiansand,2026-01-18 19:00:00,3.2,93,Light rain,25.9,1026.0,2026,1,18,19
1551,Kristiansand,2026-01-19 07:26:00,2.0,87,Partly cloudy,27.0,1024.0,2026,1,19,7
1552,Kristiansand,2026-01-19 07:53:00,2.3,93,Partly cloudy,27.0,1024.0,2026,1,19,7
1553,Kristiansand,2026-01-19 08:06:00,2.1,93,Partly cloudy,27.0,1024.0,2026,1,19,8
1554,Kristiansand,2026-01-19 13:53:00,2.0,93,Partly cloudy,25.2,1025.0,2026,1,19,13
1555,Kristiansand,2026-01-19 14:53:00,2.0,87,Partly cloudy,24.5,1025.0,2026,1,19,14
1556,Kristiansand,2026-01-19 15:19:00,2.0,87,Partly cloudy,23.0,1025.0,2026,1,19,15
1557,Kristiansand,2026-01-19 15:19:00,2.0,87,Partly cloudy,23.0,1025.0,2026,1,19,15
1558,Kristiansand,2026-01-19 18:01:00,2.0,87,Partly cloudy,22.3,1024.0,2026,1,19,18
1559,Kristiansand,2026-01-19 18:01:00,2.0,87,Partly cloudy,22.3,1024.0,2026,1,19,18
1560,Kristiansand,2026-01-19 18:53:00,2.2,87,Overcast,22.3,1025.0,2026,1,19,18
1561,Kristiansand,2026-01-19 19:53:00,2.2,80,Overcast,22.0,1025.0,2026,1,19,19
1562,Kristiansand,2026-01-19 20:53:00,1.3,80,Partly cloudy,20.5,1025.0,2026,1,19,20
1563,Kristiansand,2026-01-19 21:53:00,1.0,80,Partly cloudy,18.4,1024.0,2026,1,19,21
1564,Kristiansand,2026-01-19 22:53:00,1.0,80,Partly cloudy,17.3,1024.0,2026,1,19,22
1565,Kristiansand,2026-01-19 23:53:00,1.2,80,Overcast,15.8,1024.0,2026,1,19,23
1566,Kristiansand,2026-01-20 00:53:00,1.2,80,Overcast,15.5,1024.0,2026,1,20,0
1567,Kristiansand,2026-01-20 01:53:00,1.4,80,Overcast,15.5,1024.0,2026,1,20,1
1568,Kristiansand,2026-01-20 02:27:00,1.3,80,Overcast,23.8,1024.0,2026,1,20,2
1569,Kristiansand,2026-01-20 02:53:00,1.3,80,Overcast,23.8,1024.0,2026,1,20,2
1570,Kristiansand,2026-01-20 03:23:00,0.2,80,Overcast,23.8,1024.0,2026,1,20,3
1571,Kristiansand,2026-01-20 03:53:00,0.1,80,Overcast,23.8,1023.0,2026,1,20,3
1572,Kristiansand,2026-01-20 04:53:00,0.1,80,Overcast,15.5,1023.0,2026,1,20,4
1573,Kristiansand,2026-01-20 05:53:00,0.2,80,Partly cloudy,15.5,1023.0,2026,1,20,5
1574,Kristiansand,2026-01-20 07:53:00,0.2,80,Partly cloudy,15.8,1023.0,2026,1,20,7
1575,Kristiansand,2026-01-20 09:01:00,0.3,80,Overcast,16.2,1023.0,2026,1,20,9
1576,Kristiansand,2026-01-20 09:53:00,0.0,74,Overcast,16.2,1024.0,2026,1,20,9
1577,Kristiansand,2026-01-20 10:53:00,0.1,74,Partly cloudy,14.4,1024.0,2026,1,20,10
1578,Kristiansand,2026-01-20 11:53:00,0.2,80,Partly cloudy,16.9,1024.0,2026,1,20,11
1579,Kristiansand,2026-01-20 12:27:00,0.1,74,Partly cloudy,17.6,1024.0,2026,1,20,12
1580,Kristiansand,2026-01-20 18:16:00,-0.6,80,Partly cloudy,10.4,1023.0,2026,1,20,18
1581,Kristiansand,2026-01-21 07:49:00,-2.7,80,Overcast,36.7,1018.0,2026,1,21,7
1582,Kristiansand,2026-01-21 07:53:00,-2.7,80,Overcast,36.7,1018.0,2026,1,21,7
1583,Kristiansand,2026-01-21 09:30:00,-2.9,80,Overcast,37.4,1018.0,2026,1,21,9
1584,Kristiansand,2026-01-21 09:52:00,-2.7,80,Partly cloudy,37.4,1017.0,2026,1,21,9
1585,Kristiansand,2026-01-21 13:01:00,-0.6,74,Light snow,37.1,1017.0,2026,1,21,13
1586,Kristiansand,2026-01-21 13:53:00,-1.0,74,Partly cloudy,37.1,1016.0,2026,1,21,13
1587,Kristiansand,2026-01-21 14:53:00,-0.8,74,Light snow,38.5,1016.0,2026,1,21,14
1588,Kristiansand,2026-01-21 15:10:00,-0.8,74,Light snow,37.4,1016.0,2026,1,21,15
1589,Kristiansand,2026-01-21 15:53:00,-0.8,74,Overcast,38.2,1016.0,2026,1,21,15
1590,Kristiansand,2026-01-21 16:13:00,-0.7,74,Overcast,37.1,1016.0,2026,1,21,16
1591,Kristiansand,2026-01-21 16:53:00,-0.8,80,Light snow,37.1,1016.0,2026,1,21,16
1592,Kristiansand,2026-01-21 17:15:00,-0.6,80,Light snow,37.1,1016.0,2026,1,21,17
1593,Kristiansand,2026-01-21 21:32:00,-0.8,74,Light snow,36.0,1015.0,2026,1,21,21
1594,Kristiansand,2026-01-21 21:53:00,-0.8,74,Light snow,36.0,1015.0,2026,1,21,21
1595,Kristiansand,2026-01-21 22:53:00,-0.9,74,Light snow,36.4,1015.0,2026,1,21,22
1596,Kristiansand,2026-01-21 23:53:00,-0.8,80,Light snow,36.0,1014.0,2026,1,21,23
1597,Kristiansand,2026-01-22 00:53:00,0.3,74,Light snow,37.1,1014.0,2026,1,22,0
1598,Kristiansand,2026-01-22 01:53:00,0.1,74,Light snow,37.1,1014.0,2026,1,22,1
1599,Kristiansand,2026-01-22 02:53:00,2.3,60,Light snow,37.8,1014.0,2026,1,22,2
1600,Kristiansand,2026-01-22 03:53:00,0.3,93,Light snow,37.8,1014.0,2026,1,22,3
1601,Kristiansand,2026-01-22 04:53:00,0.1,93,Moderate snow,38.2,1014.0,2026,1,22,4
1602,Kristiansand,2026-01-22 05:53:00,0.3,86,Light snow,38.5,1013.0,2026,1,22,5
1603,Kristiansand,2026-01-22 06:53:00,0.2,86,Light snow,38.9,1013.0,2026,1,22,6
1604,Kristiansand,2026-01-22 07:48:00,-1.0,93,Light snow,38.5,1013.0,2026,1,22,7
1605,Kristiansand,2026-01-22 13:51:00,-0.7,93,Light snow,38.5,1013.0,2026,1,22,13
1606,Kristiansand,2026-01-22 13:51:00,-0.7,93,Light snow,38.5,1013.0,2026,1,22,13
1607,Kristiansand,2026-01-22 14:52:00,0.0,86,Light snow,38.2,1013.0,2026,1,22,14
1608,Kristiansand,2026-01-22 15:52:00,0.2,86,Light snow,40.0,1013.0,2026,1,22,15
1609,Kristiansand,2026-01-22 16:25:00,1.3,75,Light snow,39.6,1013.0,2026,1,22,16
1610,Kristiansand,2026-01-22 16:53:00,0.2,80,Light snow,39.6,1013.0,2026,1,22,16
1611,Kristiansand,2026-01-22 17:52:00,1.3,75,Light snow,40.3,1012.0,2026,1,22,17
1612,Kristiansand,2026-01-22 18:53:00,0.0,80,Light snow,40.3,1013.0,2026,1,22,18
1613,Kristiansand,2026-01-22 19:53:00,0.2,80,Light snow,40.3,1012.0,2026,1,22,19
1614,Kristiansand,2026-01-22 20:53:00,0.3,80,Light snow,40.3,1013.0,2026,1,22,20
1615,Kristiansand,2026-01-22 21:15:00,0.0,80,Light snow,40.3,1013.0,2026,1,22,21
1616,Kristiansand,2026-01-22 21:52:00,0.1,69,Light snow,40.7,1012.0,2026,1,22,21
1617,Kristiansand,2026-01-22 22:53:00,-0.8,86,Patchy light snow,41.0,1013.0,2026,1,22,22
1618,Kristiansand,2026-01-22 23:52:00,0.3,69,Light snow,41.4,1013.0,2026,1,22,23
1619,Kristiansand,2026-01-23 00:52:00,-0.9,74,Light snow,41.0,1012.0,2026,1,23,0
1620,Kristiansand,2026-01-23 01:53:00,-0.8,80,Light snow,41.0,1013.0,2026,1,23,1
1621,Kristiansand,2026-01-23 02:53:00,-0.7,86,Light snow,40.7,1012.0,2026,1,23,2
1622,Kristiansand,2026-01-23 03:53:00,-0.7,86,Moderate snow,40.7,1012.0,2026,1,23,3
1623,Kristiansand,2026-01-23 04:53:00,-1.7,93,Moderate snow,40.7,1012.0,2026,1,23,4
1624,Kristiansand,2026-01-23 05:53:00,-2.9,93,Moderate snow,40.7,1012.0,2026,1,23,5
1625,Kristiansand,2026-01-23 06:53:00,-3.0,93,Light snow,40.3,1012.0,2026,1,23,6
1626,Kristiansand,2026-01-23 07:44:00,-2.9,93,Patchy snow possible,40.3,1012.0,2026,1,23,7
1627,Kristiansand,2026-01-23 07:53:00,-2.7,93,Patchy snow possible,40.3,1012.0,2026,1,23,7
1628,Kristiansand,2026-01-23 07:53:00,-2.7,93,Patchy snow possible,40.3,1012.0,2026,1,23,7
1629,Kristiansand,2026-01-23 08:53:00,-3.0,100,Moderate snow,40.0,1012.0,2026,1,23,8
1630,Kristiansand,2026-01-23 09:53:00,-1.7,86,Light snow,39.2,1012.0,2026,1,23,9
1631,Kristiansand,2026-01-23 10:53:00,-2.6,93,Light snow,39.2,1012.0,2026,1,23,10
1632,Kristiansand,2026-01-23 11:53:00,-3.0,100,Moderate snow,38.9,1013.0,2026,1,23,11
1633,Kristiansand,2026-01-23 15:11:00,-2.6,93,Light snow,37.4,1013.0,2026,1,23,15
1634,Kristiansand,2026-01-23 15:53:00,-2.6,93,Light snow,36.7,1013.0,2026,1,23,15
1635,Kristiansand,2026-01-23 16:53:00,-3.0,86,Light snow,36.4,1013.0,2026,1,23,16
1636,Kristiansand,2026-01-23 17:09:00,-2.7,86,Light snow,36.0,1013.0,2026,1,23,17
1637,Kristiansand,2026-01-23 17:53:00,-2.7,86,Light snow,36.0,1013.0,2026,1,23,17
1638,Kristiansand,2026-01-23 18:53:00,-2.9,86,Light snow,35.6,1014.0,2026,1,23,18
1639,Kristiansand,2026-01-23 19:41:00,-2.9,86,Light snow,35.6,1014.0,2026,1,23,19
1640,Kristiansand,2026-01-23 19:53:00,-2.7,86,Light snow,35.6,1014.0,2026,1,23,19
1641,Kristiansand,2026-01-23 20:52:00,-2.7,86,Light snow,35.3,1014.0,2026,1,23,20
1642,Kristiansand,2026-01-23 21:53:00,-2.9,86,Light snow,34.9,1014.0,2026,1,23,21
1643,Kristiansand,2026-01-23 22:53:00,-2.0,80,Light snow,34.2,1015.0,2026,1,23,22
1644,Kristiansand,2026-01-23 23:53:00,-1.7,80,Light snow,33.8,1015.0,2026,1,23,23
1645,Kristiansand,2026-01-24 00:53:00,-1.9,80,Light snow,32.0,1015.0,2026,1,24,0
1646,Kristiansand,2026-01-24 01:53:00,-1.9,80,Light snow,32.0,1015.0,2026,1,24,1
1647,Kristiansand,2026-01-24 02:53:00,-2.7,86,Light snow,32.0,1015.0,2026,1,24,2
1648,Kristiansand,2026-01-24 03:53:00,-3.0,86,Light snow,30.2,1015.0,2026,1,24,3
1649,Kristiansand,2026-01-24 04:52:00,-1.9,80,Light snow,29.5,1015.0,2026,1,24,4
1650,Kristiansand,2026-01-24 05:52:00,-2.8,86,Light snow,29.5,1015.0,2026,1,24,5
1651,Kristiansand,2026-01-24 06:53:00,-3.0,86,Light snow,29.5,1015.0,2026,1,24,6
1652,Kristiansand,2026-01-24 07:53:00,-2.9,86,Light snow,29.5,1015.0,2026,1,24,7
1653,Kristiansand,2026-01-24 09:59:00,-2.9,86,Light snow,29.9,1015.0,2026,1,24,9
1654,Kristiansand,2026-01-24 10:52:00,-1.9,80,Light snow,29.5,1015.0,2026,1,24,10
1655,Kristiansand,2026-01-24 11:53:00,-2.0,80,Light snow,28.8,1015.0,2026,1,24,11
